;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
14493;Daphniphyllum_oldhamii;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;8;14;10;6;8;9;27;8;40;54;9;16;30;13;36;22;8;18;18
14494;Schoenolirion_croceum;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;11;13;13;5;7;7;29;9;39;58;7;16;29;14;33;25;8;16;19
14495;Lathyrus_davidii;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;13;11;7;8;8;29;7;40;54;11;16;29;12;32;24;8;17;19
14496;Lobelia_organensis;ND5;NADH dehydrogenase subunit 5;31;7;13;10;5;10;6;29;10;34;56;10;16;37;13;33;23;10;15;17
14497;Lathyrus_graminifolius;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;13;11;7;8;8;29;7;40;55;11;16;28;12;32;24;8;17;19
14498;Passiflora_laurifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;13;6;7;8;29;7;38;59;9;15;32;12;33;23;8;18;15
14499;Licania_tomentosa;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;9;42;61;9;15;35;13;32;27;9;19;15
14500;Pyrus_pyrifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;9;15;11;5;7;9;28;8;35;57;10;15;30;13;31;22;9;19;21
14501;Tibetia_liangshanensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;14;11;7;7;9;29;7;42;54;11;15;28;12;32;23;8;17;19
14502;Broussonetia_kazinoki_x_Broussonetia_papyrifera;ND5;NADH dehydrogenase subunit 5;31;8;13;11;5;7;9;30;8;42;57;11;14;34;13;30;25;8;18;17
14503;Pyrus_spinosa;ND5;NADH-plastoquinone oxidoreductase subunit 5;35;9;15;11;5;7;9;28;8;35;57;10;15;30;13;31;23;9;19;21
14504;Broussonetia_monoica;ND5;NADH dehydrogenase subunit 5;31;8;15;11;5;9;9;30;8;45;59;11;15;35;14;31;27;8;19;18
14505;Morus_celtidifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;17;11;5;9;9;30;8;39;63;10;17;33;14;32;24;8;20;18
14506;Aquilaria_sinensis;ND5;NADH dehydrogenase subunit 5;32;8;14;10;7;9;8;29;9;34;64;9;16;32;11;36;20;9;16;14
14507;Lobularia_maritima;ND5;NADH dehydrogenase subunit 5;31;8;14;10;7;9;9;30;9;41;56;9;16;35;14;28;24;7;16;18
14508;Orychophragmus_violaceus;ND5;NADH dehydrogenase subunit 5;30;8;15;10;7;9;9;30;9;40;57;9;16;34;14;30;23;7;16;18
14509;Suaeda_japonica;ND5;NADH dehydrogenase subunit 5;31;9;16;10;7;9;9;28;8;37;58;9;17;31;13;29;22;8;21;20
14510;Lumnitzera_littorea;ND5;NADH-plastoquinone oxidoreductase subunit 5;34;8;14;11;7;8;9;28;9;36;59;10;17;30;13;28;22;8;19;20
14511;Salicornia_brachiata;ND5;NADH dehydrogenase subunit 5;32;9;15;11;5;7;9;28;8;37;56;9;16;32;13;30;21;8;19;20
14512;Pisum_sativum;ND5;NADH dehydrogenase subunit 5;33;7;13;11;7;8;9;29;7;41;53;10;16;28;12;32;24;8;17;19
14513;Eucalyptus_grandis;ND5;NADH-plastoquinone oxidoreductase subunit 5, partial;33;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;17;16
14514;Orychophragmus_hupehensis;ND5;NADH dehydrogenase subunit 5;30;8;15;10;7;9;9;30;9;40;57;9;16;34;14;30;23;7;16;18
14515;Agapanthus_coddii;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;11;13;12;5;7;8;29;8;42;58;7;16;28;14;32;21;8;19;18
14516;Pimenta_dioica;ND5;NADH dehydrogenase subunit 5;32;8;12;11;6;8;8;29;9;37;58;10;16;32;14;30;25;8;15;17
14517;Sisymbriopsis_mollipila;ND5;NADH dehydrogenase subunit 5;30;8;15;10;6;11;9;31;9;41;57;9;16;35;14;31;23;7;17;18
14518;Ajuga_reptans;ND5;NADH dehydrogenase subunit 5;32;8;13;11;5;7;9;28;8;32;54;9;17;33;15;32;24;10;18;20
14519;Isatis_tinctoria;ND5;NADH dehydrogenase ND5;31;8;15;10;6;9;9;30;9;40;59;9;16;35;14;28;23;7;15;18
14520;Ipomoea_asarifolia;ND5;NdhF;34;8;11;9;6;8;11;31;8;38;57;9;16;31;13;28;22;9;18;18
14521;Kageneckia_angustifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;35;8;15;11;5;8;9;28;8;35;56;10;16;31;13;32;21;9;19;21
14522;Nelumbo_nucifera;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;7;14;11;6;7;8;29;6;35;58;10;18;26;13;33;26;8;18;20
14523;Hesperaloe_campanulata;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;11;13;13;5;7;7;29;9;39;58;7;16;29;14;33;24;8;16;19
14524;Anomochloa_marantoidea;ND5;NADH dehydrogenase subunit 5;29;11;13;12;5;9;8;28;7;34;62;7;14;33;14;33;26;10;18;13
14525;Convallaria_keiskei;ND5;NADH dehydrogenase subunit 5;31;11;13;12;5;7;7;29;10;38;55;7;16;29;14;37;23;8;16;19
14526;Lobelia_erinus;ND5;NADH dehydrogenase subunit 5;33;9;14;10;5;8;7;29;9;42;54;9;16;36;12;32;22;9;15;14
14527;Melastoma_candidum;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;12;11;5;7;9;28;9;36;60;11;15;33;12;31;23;7;19;19
14528;Gymnadenia_conopsea;ND5;NADH dehydrogenase subunit F;31;10;12;11;6;7;7;29;10;37;55;8;16;34;14;29;25;9;18;19
14529;Ipomoea_batatas;ND5;NADH-plastoquinone oxidoreductase subunit 5;35;8;11;9;6;7;12;31;8;38;57;9;16;31;13;29;21;9;17;18
14530;Eucalyptus_globulus_subsp._globulus;ND5;NADH dehydrogenase subunit 5;32;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;18;16
14531;Ormosia_semicastrata;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;15;11;7;8;9;28;7;40;55;10;16;28;12;31;22;8;17;19
14532;Ipomoea_lacunosa;ND5;NdhF;35;8;11;9;6;7;12;31;8;38;57;9;16;31;13;29;21;9;17;18
14533;Dichrostachys_cinerea;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;15;11;7;6;10;29;6;39;57;9;15;29;12;32;22;8;17;20
14534;Passiflora_ligularis;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;8;15;11;6;7;9;30;7;36;61;9;15;31;12;33;24;8;18;16
14535;Rhodomyrtus_tomentosa;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;8;13;11;6;8;8;29;9;37;58;10;16;32;14;30;25;8;15;17
14536;Hydrostachys_goudotiana;ND5;NdhF;32;8;9;9;5;8;9;29;9;38;60;11;15;30;13;34;24;8;15;19
14537;Ipomoea_maurandioides;ND5;NdhF;34;8;11;9;6;8;11;31;8;38;57;9;16;31;13;28;22;9;18;18
14538;Dithyrea_californica;ND5;NADH dehydrogenase subunit 5;30;8;14;11;7;9;9;30;9;42;58;9;16;33;14;29;23;7;16;17
14539;Agave_virginica;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;10;13;13;5;7;7;30;9;40;57;8;16;28;14;33;24;8;17;19
14540;Limonium_aureum;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;9;11;10;7;9;8;29;8;34;51;8;16;36;13;34;25;8;17;21
14541;Passiflora_serratodigitata;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;8;15;11;6;7;9;30;7;37;60;9;15;31;12;33;24;8;18;16
14542;Orychophragmus_diffusus;ND5;NADH dehydrogenase subunit 5;30;8;15;10;7;9;9;30;9;40;57;9;16;34;14;30;23;7;16;18
14543;Corylus_ferox_var._thibetica;ND5;NADH dehydrogenase subunit 5;33;7;15;11;5;9;9;27;6;42;56;9;15;33;13;29;23;8;18;16
14544;Alyssum_alyssoides;ND5;NADH dehydrogenase subunit 5;30;8;14;10;6;9;9;30;9;38;62;9;16;33;14;28;24;7;16;19
14545;Lobelia_columnaris;ND5;NADH dehydrogenase subunit 5;31;9;10;7;5;10;5;27;9;29;49;10;15;33;11;28;19;8;13;16
14546;Vatairea_guianensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;17;10;7;8;8;29;7;40;56;9;15;28;12;33;22;8;17;18
14547;Ziziphus_jujuba;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;13;13;7;7;9;29;8;36;59;10;17;31;13;32;24;8;17;19
14548;Scutellaria_baicalensis;ND5;NADH dehydrogenase subunit 5;33;7;16;12;6;11;9;29;8;40;59;9;17;31;15;35;24;9;19;19
14549;Stachys_byzantina;ND5;NADH-plastoquinone oxidoreductase subunit 5;34;8;15;12;6;10;9;29;8;37;61;9;20;31;15;33;23;9;19;20
14550;Lepidium_echinatum;ND5;NADH dehydrogenase subunit 5;30;8;14;10;7;9;9;31;9;40;58;9;16;33;14;32;23;7;16;16
14551;Thlaspi_arvense;ND5;NADH dehydrogenase subunit 5;29;7;15;10;6;12;9;30;9;43;60;9;16;37;14;33;23;7;17;18
14552;Dactyladenia_buchneri;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;41;61;9;14;35;12;32;28;9;19;16
14553;Nelumbo_lutea;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;7;14;11;6;7;8;29;6;35;58;10;18;26;13;33;26;8;18;20
14554;Aloe_vera;ND5;NdhF;33;10;14;11;5;8;8;28;9;41;59;8;14;28;13;36;22;8;17;17
14555;Reaumuria_trigyna;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;7;15;10;5;8;9;29;7;37;57;11;17;31;12;30;21;9;17;18
14556;Aspidopterys_obcordata;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;9;14;11;6;11;9;27;10;40;61;10;16;30;13;39;23;8;19;23
14557;Eucalyptus_nitens;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;17;16
14558;Grona_styracifolia;ND5;NADH dehydrogenase subunit 5;32;7;15;10;7;9;8;28;7;41;55;11;16;29;12;29;22;8;19;24
14559;Miconia_dodecandra;ND5;NADH dehydrogenase subunit 5;30;8;13;12;7;8;8;28;8;37;56;11;15;33;12;31;23;7;18;20
14560;Lobelia_yuccoides;ND5;NADH dehydrogenase subunit 5;29;8;10;7;5;10;5;27;9;32;47;10;15;34;11;29;20;8;13;15
14561;Beesia_calthifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;34;9;13;14;6;7;7;29;8;38;56;8;16;31;13;35;24;8;17;14
14562;Grammatotheca_bergiana;ND5;NADH dehydrogenase subunit 5;29;9;15;10;5;7;8;29;9;32;55;10;17;35;13;37;22;9;15;19
14563;Rumex_hastatus;ND5;NADH dehydrogenase subunit 5;33;8;10;11;4;7;9;29;9;33;60;10;14;30;13;30;29;9;18;21
14564;Pararchidendron_pruinosum;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;15;11;7;6;10;28;7;39;58;9;16;28;12;32;22;8;16;19
14565;Scutellaria_insignis;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;7;16;12;6;11;8;29;8;38;58;10;18;32;15;37;24;8;18;20
14566;Manihot_esculenta;ND5;NADH dehydrogenase subunit 5;32;8;11;9;6;8;5;26;8;32;50;10;14;32;12;25;20;6;15;15
14567;Ipomoea_tabascana;ND5;NADH-plastoquinone oxidoreductase subunit 5;35;8;11;9;6;7;12;31;8;38;57;9;16;31;13;29;21;9;17;18
14568;Grona_heterocarpos;ND5;NADH dehydrogenase subunit 5;32;7;15;10;7;9;8;28;7;41;55;11;16;29;12;29;22;8;19;24
14569;Passiflora_cincinnata;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;32;12;33;23;8;18;15
14570;Viola_seoulensis;ND5;NAD(P)H-quinone oxidoreductase chain 5;31;8;13;14;6;12;7;28;8;43;60;9;13;34;13;32;25;8;22;22
14571;Couepia_grandiflora;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14572;Genista_tinctoria;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;12;27;14;10;13;10;34;11;52;66;20;17;39;13;41;29;9;24;25
14573;Lobelia_niihauensis;ND5;NADH dehydrogenase subunit 5;29;8;10;7;5;10;5;27;9;32;47;10;15;34;11;29;20;8;13;15
14574;Erythropalum_scandens;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;13;8;7;7;8;26;7;28;54;10;13;29;12;26;18;6;16;17
14575;Conringia_planisiliqua;ND5;NADH dehydrogenase subunit 5;31;8;15;10;6;9;9;30;9;40;59;9;16;35;14;28;23;7;15;18
14576;Spondias_bahiensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;11;8;6;7;8;26;8;31;51;9;15;30;12;24;19;6;16;15
14577;Eucalyptus_aromaphloia;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;17;16
14578;Henriettea_barkeri;ND5;NADH dehydrogenase subunit 5;31;8;13;12;6;8;8;28;8;36;57;10;16;33;12;31;23;7;19;19
14579;Eucalyptus_camaldulensis;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;17;16
14580;Bennettiodendron_leprosipes;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;7;14;13;5;11;9;29;10;42;60;10;15;34;12;36;24;8;19;23
14581;Passiflora_retipetala;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;33;12;32;23;8;18;15
14582;Adenolobus_garipensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;12;9;5;7;8;28;8;35;49;10;15;28;12;31;15;5;16;16
14583;Alyssum_desertorum;ND5;NdhF;30;8;14;10;6;9;9;30;9;38;62;9;16;33;14;28;24;7;16;19
14584;Ziziphus_mauritiana;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;13;13;7;7;9;29;8;36;59;9;17;31;13;32;24;8;17;19
14585;Eucalyptus_deglupta;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;9;7;29;9;37;58;10;16;32;14;29;23;8;17;16
14586;Phaseolus_vulgaris;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;16;11;6;12;8;28;8;45;62;11;18;34;12;34;22;7;17;20
14587;Couepia_ovalifolia;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14588;Christella_appendiculata;ND5;NADH-plastoquinone oxidoreductase subunit 5;34;15;12;10;6;9;8;34;6;32;48;10;13;31;18;39;29;8;17;19
14589;Croton_tiglium;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;15;11;6;8;6;29;8;37;57;10;15;35;13;31;22;8;17;16
14590;Xanthorrhoea_preissii;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;11;14;11;5;8;8;29;8;38;59;7;16;28;14;33;24;8;17;17
14591;Seguieria_aculeata;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;8;16;11;6;7;9;29;7;39;56;9;17;32;14;30;23;8;18;15
14592;Rhododendron_delavayi_var._delavayi;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;7;14;10;5;8;10;29;8;43;55;9;12;35;13;31;20;9;18;19
14593;Megadenia_pygmaea;ND5;NADH dehydrogenase ND5;30;8;16;9;7;9;9;30;9;40;57;9;16;34;15;29;22;7;17;18
14594;Silene_conoidea;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;11;15;8;8;5;27;9;37;55;10;16;35;13;26;26;8;19;17
14595;Glycine_falcata;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;7;15;10;7;9;8;28;7;39;57;10;15;29;12;30;23;8;16;21
14596;Passiflora_miniata;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;32;12;33;23;8;18;15
14597;Rhaphiolepis_indica;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;8;15;11;5;9;9;28;8;35;56;10;15;30;13;32;21;9;19;21
14598;Anemarrhena_asphodeloides;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;11;12;9;5;7;6;28;8;32;53;7;13;28;13;26;19;6;16;17
14599;Couepia_guianensis;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14600;Rhus_integrifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;10;17;11;7;9;9;29;9;39;58;11;16;32;13;33;23;8;20;19
14601;Rhaphiolepis_ferruginea;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;8;15;11;5;9;9;28;8;35;56;10;15;30;13;32;21;9;19;21
14602;Rhododendron_griersonianum;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;14;10;5;7;10;29;8;43;55;9;12;35;13;31;20;9;18;19
14603;Spondias_mombin;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;12;8;6;7;8;26;8;31;50;8;15;31;12;25;19;6;15;15
14604;Aristolochia_tagala;ND5;NADH dehydrogenase subunit F;30;11;14;11;6;7;9;30;7;36;57;8;15;32;13;33;23;8;19;18
14605;Nolina_atopocarpa;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;11;13;12;5;7;7;29;10;38;56;7;16;28;14;37;23;8;16;19
14606;Rhus_ovata;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;10;17;11;7;9;9;29;9;39;58;11;16;32;13;33;23;8;20;19
14607;Hesperocallis_undulata;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;11;13;13;5;7;7;29;9;43;58;7;16;29;14;32;25;8;17;15
14608;Fallopia_sachalinensis;ND5;NADH dehydrogenase subunit 5;34;8;12;11;4;7;9;29;10;33;59;10;16;32;13;28;25;9;17;19
14609;Psidium_guajava;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;13;11;6;8;8;29;9;37;57;10;16;33;14;29;24;8;16;17
14610;Agrimonia_pilosa;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;9;12;9;5;6;8;29;8;30;53;9;14;28;12;29;18;6;18;16
14611;Euphrasia_regelii;ND5;NADH dehydrogenase subunit 5;34;8;13;11;4;7;9;29;9;35;55;10;15;33;13;31;25;9;17;20
14612;Stylochaeton_bogneri;ND5;NADH dehydrogenase subunit 5;30;11;13;9;6;7;10;29;7;33;61;7;15;29;14;32;26;8;18;19
14613;Ruta_graveolens;ND5;NdhF;33;8;13;11;6;8;9;30;7;36;59;9;15;37;14;25;21;5;18;17
14614;Calepina_irregularis;ND5;NADH dehydrogenase subunit 5;30;8;14;11;7;9;9;30;9;40;57;9;16;33;15;30;23;7;16;18
14615;Momordica_sessilifolia;ND5;NADH dehydrogenase subunit F;33;8;18;12;7;9;7;30;8;39;59;10;16;28;13;32;24;8;22;20
14616;Sambucus_williamsii;ND5;NADH dehydrogenase subunit 5;31;8;15;10;5;7;9;29;9;38;57;9;17;30;13;32;22;9;16;19
14617;Scapania_ampliata;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;9;9;6;10;10;33;8;41;47;11;16;32;19;33;23;8;16;16
14618;Couepia_caryophylloides;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14619;Couepia_paraensis;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14620;Macleaya_microcarpa;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;11;9;7;8;6;27;7;29;55;9;15;25;12;27;20;6;16;13
14621;Suaeda_glauca;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;10;15;10;5;7;9;29;8;38;59;9;17;29;13;31;22;7;20;17
14622;Passiflora_edulis;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;32;12;33;23;8;18;15
14623;Passiflora_oerstedii;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;33;12;32;23;8;18;15
14624;Ruppia_brevipedunculata;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;11;13;11;5;7;9;28;6;37;56;8;14;37;14;31;24;8;18;14
14625;Salvia_yunnanensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;15;12;6;10;9;29;10;33;57;9;19;32;14;38;26;9;17;23
14626;Couepia_polyandra;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;42;60;9;15;35;12;32;27;9;19;16
14627;Passiflora_menispermifolia;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;8;15;12;6;7;8;30;7;38;59;9;15;33;12;32;23;8;18;15
14628;Eutrema_yunnanense;ND5;NADH dehydrogenase subunit 5;30;7;15;10;7;9;9;30;9;39;59;10;16;33;14;31;22;7;16;18
14629;Spondias_tuberosa;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;11;8;6;7;8;26;8;31;51;9;15;30;12;24;19;6;16;15
14630;Celosia_argentea;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;15;11;6;7;9;28;8;40;53;9;16;30;14;31;23;8;19;17
14631;Laguncularia_racemosa;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;14;11;7;7;9;28;10;37;58;10;17;32;13;28;23;8;17;18
14632;Bennettiodendron_brevipes;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;7;14;13;5;11;9;29;10;41;60;10;15;34;12;36;24;8;19;24
14633;Aristolochia_tubiflora;ND5;NADH dehydrogenase subunit F;31;11;13;11;6;8;8;29;6;34;55;9;16;35;13;33;23;8;20;18
14634;Ochagavia_elegans;ND5;NADH dehydrogenase subunit F;31;11;13;13;5;8;6;29;6;37;58;8;15;30;14;31;25;8;20;19
14635;Eucalyptus_saligna;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;8;8;29;9;37;58;10;16;32;14;29;23;8;17;16
14636;Hylomecon_japonica;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;9;10;9;6;8;6;27;7;29;55;9;15;26;12;28;20;6;16;13
14637;Descurainia_sophia;ND5;NADH dehydrogenase subunit 5;30;8;15;10;7;9;9;30;9;39;55;9;16;35;15;31;23;7;16;18
14638;Burmannia_coelestis;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;13;14;8;7;11;7;24;9;32;53;9;14;29;12;30;19;6;18;18
14639;Aristolochia_manshuriensis;ND5;NdhF;29;11;14;11;6;7;9;29;7;36;58;8;16;32;13;32;22;8;19;20
14640;Atuna_racemosa;ND5;NADH dehydrogenase subunit 5;31;8;15;12;6;10;9;29;10;41;61;9;15;35;12;32;29;9;19;16
14641;Hunga_gerontogea;ND5;NADH dehydrogenase subunit 5;33;9;15;12;6;10;9;29;10;41;61;9;15;35;12;31;27;9;19;16
14642;Ailanthus_altissima;ND5;NdhF;31;9;13;11;5;7;9;29;8;39;54;9;16;35;12;35;21;8;18;18
14643;Schizolobium_parahyba;ND5;NADH dehydrogenase subunit 5;32;8;15;11;7;6;10;30;7;38;58;9;16;27;12;32;22;8;17;19
14644;Boehmeria_umbrosa;ND5;NADH dehydrogenase subunit 5;31;8;15;11;6;6;9;30;8;41;59;9;14;34;13;26;24;8;17;16
14645;Homalium_stenophyllum;ND5;NADH-plastoquinone oxidoreductase subunit 5;29;7;15;12;4;11;9;30;10;42;59;10;15;34;13;36;23;8;18;25
14646;Eriobotrya_malipoensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;8;15;11;5;9;9;28;8;35;56;10;15;30;13;32;21;9;19;21
14647;Epimedium_pudingense;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;9;11;12;5;7;8;30;8;35;59;9;17;34;13;34;25;7;18;13
14648;Pteris_vittata;ND5;NADH-plastoquinone oxidoreductase subunit 5;34;11;9;13;6;8;11;33;6;32;60;14;14;35;11;35;26;9;17;19
14649;Sinofranchetia_chinensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;9;12;8;6;7;8;27;7;32;54;8;15;25;12;28;19;6;16;14
14650;Ocimum_basilicum;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;13;12;6;9;9;29;8;33;56;9;19;33;14;31;24;9;19;18
14651;Rhaphiolepis_lanceolata;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;8;15;11;5;9;9;28;8;35;56;10;15;30;13;32;21;9;19;21
14652;Draba_verna;ND5;NADH dehydrogenase subunit 5;31;8;13;10;7;9;9;30;9;41;59;9;16;32;14;29;24;7;16;18
14653;Scutellaria_tsinyunensis;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;7;16;12;6;11;8;29;8;38;61;10;18;32;15;37;24;8;18;18
14654;Epimedium_borealiguizhouense;ND5;NADH dehydrogenase subunit 5;31;9;11;12;5;7;8;30;8;35;59;9;17;34;13;34;25;7;18;13
14655;Cryptospora_falcata;ND5;NADH dehydrogenase subunit 5;31;8;15;10;6;11;9;29;9;42;60;9;17;36;14;33;24;7;17;21
14656;Epimedium_acuminatum;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;9;11;12;5;7;8;30;8;35;59;9;17;34;13;34;25;7;18;13
14657;Malaisia_scandens;ND5;NADH dehydrogenase subunit 5;32;8;16;11;5;9;9;31;8;43;61;10;16;34;14;31;27;8;19;16
14658;Hirtella_zanzibarica;ND5;NADH dehydrogenase subunit 5;33;8;13;11;6;7;9;29;10;35;60;9;15;33;12;28;26;9;17;15
14659;Parinari_oblongifolia;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;41;61;9;15;35;12;32;27;9;19;16
14660;Eriobotrya_japonica;ND5;NADH-plastoquinone oxidoreductase subunit 5;36;8;15;11;5;9;9;28;8;35;56;10;15;30;13;32;21;9;19;21
14661;Vachellia_flava;ND5;NADH dehydrogenase subunit 5;32;8;15;11;7;6;10;29;7;38;58;9;16;29;12;31;22;8;16;20
14662;Rheum_nobile;ND5;NADH dehydrogenase subunit 5;33;8;12;11;4;7;9;29;10;33;57;10;14;32;13;32;26;9;17;21
14663;Silene_wilfordii;ND5;NADH-plastoquinone oxidoreductase subunit 5;32;8;12;13;7;7;7;27;9;35;54;10;17;37;13;28;24;8;19;18
14664;Moringa_oleifera;ND5;NADH-plastoquinon eoxidoreductase subunit 5;33;7;14;8;6;9;10;28;9;40;54;10;15;33;14;31;20;8;18;18
14665;Fallopia_multiflora;ND5;NADH-plastoquinone oxidoreductase subunit 5;33;8;12;11;4;7;9;29;9;33;58;10;16;33;13;29;25;9;18;19
14666;Lamium_galeobdolon;ND5;NADH dehydrogenase subunit 5;35;8;14;12;6;10;9;28;9;35;64;9;20;29;14;33;24;9;20;20
14667;Heterocentron_elegans;ND5;NADH-plastoquinone oxidoreductase subunit 5;30;10;18;12;6;9;11;33;10;42;68;19;16;37;16;41;26;8;22;21
14668;Barnardia_japonica;ND5;NADH-plastoquinone oxidoreductase subunit 5;31;11;13;13;5;7;7;29;9;37;58;7;16;28;14;33;23;8;17;21
14669;Capsella_rubella;ND5;NADH dehydrogenase subunit 5;29;8;15;10;7;9;9;31;9;40;56;9;16;35;14;29;23;7;17;18
14670;Licania_majuscula;ND5;NADH dehydrogenase subunit 5;33;8;15;12;6;10;9;29;10;43;61;9;15;35;12;32;27;9;19;14
