;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
3548;Candida_sojae;ND4;NADH dehydrogenase subunit 4;25;9;15;11;5;5;6;25;5;53;71;6;9;15;14;36;27;2;26;24
3549;Paxillus_involutus;ND4;NADH dehydrogenase subunit 4;30;10;18;9;3;9;8;24;3;60;69;6;4;34;14;25;28;4;19;16
3550;Puccinia_striiformis_f._sp._tritici;ND4;NADH-ubiquinone oxidoreductase subunit 4;25;10;12;9;6;7;7;27;9;48;69;8;8;22;15;29;26;4;26;29
3551;Microbotryum_cf._violaceum_BFL-2013;ND4;NADH dehydrogenase subunit 4;25;13;8;10;4;10;7;24;7;32;72;6;10;37;14;34;20;7;17;34
3552;Paxillus_rubicundulus;ND4;NADH dehydrogenase subunit 4;30;10;18;9;3;9;8;24;3;60;69;6;4;34;14;26;27;4;19;16
3553;Candida_pseudojiufengensis;ND4;NADH dehydrogenase subunit 4;29;7;15;10;5;6;7;22;5;60;67;7;10;16;15;32;25;2;27;22
3554;Candida_albicans_SC5314;ND4;NADH dehydrogenase subunit 4;28;10;14;11;7;5;6;24;6;52;70;5;9;14;14;32;27;3;27;25
3555;Conidiobolus_heterosporus;ND4;NADH dehydrogenase subunit 4;8;2;2;1;0;1;3;8;3;16;15;4;2;4;5;11;3;1;6;5
3556;Conidiobolus_heterosporus;ND4;NADH dehydrogenase subunit 4;17;13;8;5;1;5;15;26;5;51;49;7;10;18;11;28;14;3;22;20
3557;Candida_buenavistaensis;ND4;NADH dehydrogenase subunit 4;26;9;16;12;5;5;5;23;6;55;72;6;9;16;14;33;27;3;26;21
3558;Podila_verticillata;ND4;NADH dehydrogenase subunit 4;27;10;16;12;2;7;10;32;8;64;72;12;9;45;15;32;30;5;14;25
3559;Sanghuangporus_sanghuang;ND4;nad4;25;10;18;8;4;9;11;26;5;54;71;9;5;28;16;30;24;6;23;21
3560;Metschnikowia_drosophilae;ND4;Nad4;27;6;17;12;6;6;7;21;6;20;69;9;54;15;15;35;25;2;26;16
3561;Paecilomyces_penicillatus;ND4;NADH dehydrogenase subunit 4;24;8;16;12;4;7;13;29;4;64;68;15;10;41;11;43;33;3;26;30
3562;Zancudomyces_culisetae;ND4;NADH dehydrogenase subunit 4;12;2;5;3;1;3;2;6;3;26;27;10;7;12;6;15;13;2;12;1
3563;Zancudomyces_culisetae;ND4;NADH dehydrogenase subunit 4;19;3;15;8;2;6;5;20;6;68;62;18;14;43;14;36;28;2;25;6
3564;[Candida_subhashii;ND4;Nad4p;33;11;9;8;5;8;10;24;5;27;75;6;14;11;15;30;30;2;25;41
3565;Candida_prachuapensis;ND4;NADH dehydrogenase subunit 4;26;9;13;11;8;4;6;27;6;9;62;6;61;11;14;32;31;2;29;23
3566;Sanghuangporus_vaninii;ND4;Nad4;23;10;18;9;4;9;10;26;5;54;66;9;6;27;16;30;24;6;24;22
3567;Pneumocystis_jirovecii;ND4;NADH dehydrogenase subunit 4;28;5;7;10;4;5;6;22;6;34;76;7;5;35;16;32;18;13;18;29
3568;Metschnikowia_lochheadii;ND4;Nad4;15;2;2;7;3;3;2;4;3;12;27;5;14;3;6;13;12;1;9;13
3569;Metschnikowia_lochheadii;ND4;Nad4;30;7;16;12;6;7;6;23;5;29;69;7;33;17;15;31;30;4;24;20
3570;Metschnikowia_cerradonensis;ND4;Nad4;15;2;2;7;3;3;2;4;3;12;27;5;14;3;6;13;12;1;9;13
3571;Metschnikowia_cerradonensis;ND4;Nad4;30;7;16;12;6;6;6;23;5;26;69;7;35;17;15;31;30;4;24;20
3572;[Candida_sake;ND4;NADH dehydrogenase subunit 4;26;7;12;10;6;6;6;22;6;51;64;8;9;18;14;29;24;1;21;19
3573;Metschnikowia_drakensbergensis;ND4;Nad4;31;7;16;11;6;6;6;22;5;18;66;7;46;20;15;31;29;4;24;19
3574;Trichoderma_gamsii;ND4;NADH dehydrogenase subunit 4;22;8;13;11;5;7;10;29;4;51;62;13;11;38;10;43;30;3;23;33
3575;Candida_frijolesensis;ND4;NADH dehydrogenase subunit 4;19;8;13;9;6;6;5;21;5;51;54;6;9;13;13;33;22;2;23;21
3576;Metschnikowia_similis;ND4;Nad4;29;8;14;12;6;6;6;22;5;32;63;7;31;17;15;32;34;4;24;22
3577;Glomus_cerebriforme;ND4;NADH dehydrogenase subunit 4;28;11;9;5;5;7;8;19;7;39;64;5;10;27;18;39;30;5;18;23
3578;Metschnikowia_dekortorum;ND4;Nad4;30;8;14;12;6;6;6;22;5;32;63;7;31;17;15;31;34;4;24;22
3579;Metschnikowia_bowlesiae;ND4;Nad4;30;8;14;12;6;6;6;22;5;32;63;7;31;17;15;31;34;4;24;22
3580;Scopulariopsis_brevicaulis;ND4;NADH dehydrogenase subunit 4;21;7;22;7;4;7;9;32;6;57;75;12;10;38;10;38;19;3;27;27
3581;Candida_chauliodis;ND4;NADH dehydrogenase subunit 4;24;7;9;10;7;5;5;22;6;38;67;4;7;10;12;32;21;2;24;31
3582;Candida_viswanathii;ND4;Nad4p;22;9;11;9;7;5;5;21;6;50;56;5;9;11;13;31;24;1;24;20
3583;[Candida_torresii;ND4;Nad4;27;6;17;13;6;7;6;21;5;20;69;9;55;15;15;36;24;2;26;15
3584;Metschnikowia_kipukae;ND4;Nad4;32;8;14;12;6;6;6;22;5;27;68;7;34;18;15;33;29;4;23;22
3585;Metschnikowia_hamakuensis;ND4;Nad4;26;7;14;11;6;6;6;23;5;21;67;9;45;22;15;31;34;2;25;16
3586;Metschnikowia_continentalis;ND4;Nad4;15;2;2;7;3;3;2;4;3;12;28;5;14;3;6;13;11;1;9;13
3587;Metschnikowia_continentalis;ND4;Nad4;30;7;16;12;6;6;6;23;5;27;70;7;34;17;15;31;29;4;24;20
3588;Ceratocystis_cacaofunesta;ND4;NADH dehydrogenase subunit 4;28;10;17;9;2;7;13;31;6;60;67;10;7;41;11;39;24;4;24;28
3589;Inonotus_obliquus;ND4;NADH dehydrogenase subunit 4;25;10;16;9;4;9;9;26;5;44;71;8;5;30;16;31;24;6;22;28
3590;Candida_alai;ND4;NADH dehydrogenase subunit 4;22;6;19;10;4;5;7;24;5;70;68;10;10;16;15;33;23;3;24;15
3591;[Candida_ipomoeae;ND4;Nad4;15;2;2;7;3;3;2;4;3;12;28;5;14;3;6;13;11;1;9;13
3592;[Candida_ipomoeae;ND4;Nad4;30;7;16;12;6;6;6;23;5;30;69;7;31;18;15;31;29;4;24;20
3593;Candida_parapsilosis;ND4;NADH dehydrogenase subunit 4;26;8;15;10;6;5;7;23;6;57;69;7;10;12;15;33;23;3;28;26
3594;Candida_theae;ND4;NADH dehydrogenase subunit 4;25;8;16;10;6;5;7;23;6;57;69;7;10;13;15;33;23;3;27;26
3595;Candida_corydali;ND4;NADH dehydrogenase subunit 4;25;7;8;10;7;5;5;22;6;41;67;4;7;9;12;33;20;2;24;29
3596;Metschnikowia_orientalis;ND4;Nad4;29;8;14;12;6;6;6;22;5;44;67;8;19;20;15;33;30;4;21;22
3597;Metschnikowia_santaceciliae;ND4;Nad4;30;7;16;12;6;6;7;23;5;28;71;7;33;17;15;30;28;4;24;20
3598;Candida_orthopsilosis;ND4;NADH dehydrogenase subunit 4;26;8;15;10;6;5;7;23;6;57;69;7;10;13;15;33;23;3;27;26
3599;Clavispora_lusitaniae;ND4;NADH dehydrogenase subunit 4;31;8;13;12;6;6;6;21;6;55;69;7;9;16;15;33;27;4;22;22
3600;Meyerozyma_guilliermondii;ND4;NADH dehydrogenase subunit 4;25;8;14;12;7;7;6;23;5;64;63;7;7;18;15;33;27;2;24;21
3601;Millerozyma_farinosa;ND4;NADH dehydrogenase subunit 4;22;6;17;12;7;6;6;23;5;18;62;10;49;19;15;34;27;2;27;22
3602;Microsporum_canis;ND4;NADH dehydrogenase subunit 4;25;9;10;10;3;4;8;26;3;48;66;10;10;37;11;41;23;2;23;24
3603;Candida_metapsilosis;ND4;NADH dehydrogenase subunit 4;26;8;15;10;6;5;7;23;6;56;69;7;10;13;15;33;23;3;27;27
3604;Metschnikowia_mauinuiana;ND4;Nad4;26;7;16;11;6;6;6;22;5;20;70;9;46;18;15;32;33;2;24;15
3605;Metschnikowia_kamakouana;ND4;Nad4;29;7;18;11;6;6;6;22;5;10;69;8;51;17;15;31;30;3;24;21
3606;Verticillium_nonalfalfae;ND4;NADH dehydrogenase subunit 4;26;8;16;10;2;8;12;31;4;49;72;14;10;45;11;36;30;3;24;31
3607;Porodaedalea_pini;ND4;NADH dehydrogenase subunit 4;28;11;16;9;5;8;9;26;5;49;71;7;5;30;15;29;24;4;22;25
3608;Verticillium_alfalfae_VaMs.102;ND4;NADH dehydrogenase subunit 4;25;8;16;10;2;8;12;31;4;49;72;14;10;45;11;36;31;3;24;31
3609;Verticillium_dahliae;ND4;NADH dehydrogenase subunit 4;26;8;16;10;2;7;12;31;4;49;72;14;10;45;11;37;29;3;24;31
3610;Rhizophagus_intraradices;ND4;NADH dehydrogenase subunit 4;28;8;10;4;6;8;7;19;7;39;65;6;10;26;17;37;26;5;18;19
3611;[Candida_hawaiiana;ND4;Nad4;32;8;14;12;6;6;6;22;5;17;70;7;43;18;15;30;29;4;23;22
3612;Sarocladium_implicatum;ND4;NADH dehydrogenase subunit 4;22;8;19;10;3;8;13;30;4;60;68;14;9;43;11;38;28;3;21;31
3613;Nannizzia_nana;ND4;NADH dehydrogenase subunit 4;24;9;10;9;3;4;9;27;3;53;63;10;10;38;11;41;22;2;22;23
3614;Candida_maltosa;ND4;NADH dehydrogenase subunit 4;27;8;14;10;5;6;7;22;5;57;67;8;8;18;13;31;22;2;25;25
3615;Rhizopogon_salebrosus;ND4;NADH dehydrogenase subunit 4;26;9;16;10;4;9;8;25;5;59;66;8;4;38;14;34;26;4;20;20
3616;Colletotrichum_salicis;ND4;Nad4;23;8;16;10;3;7;12;32;4;51;68;12;9;47;11;32;31;3;23;26
3617;Yarrowia_alimentaria;ND4;ND4 gene product;19;9;22;8;4;7;6;30;8;32;75;6;38;24;14;35;29;4;20;22
3618;Yarrowia_alimentaria;ND4;ND4 gene product;17;5;14;5;2;4;5;19;7;22;62;4;29;17;11;25;23;4;18;19
3619;Cyberlindnera_suaveolens;ND4;NADH dehydrogenase subunit 4;19;4;16;9;2;4;6;20;7;68;52;13;6;27;9;25;16;1;24;17
3620;Rhizopogon_vinicolor;ND4;NADH dehydrogenase subunit 4;27;9;18;11;4;11;10;25;5;64;70;10;5;44;14;39;28;5;22;21
3621;Epidermophyton_floccosum;ND4;NADH dehydrogenase subunit 4;25;9;10;9;3;4;9;28;3;50;66;10;10;37;11;41;20;2;22;24
3622;Spizellomyces_sp._'palustris';ND4;NADH dehydrogenase subunit 4;32;8;10;8;3;5;6;21;8;41;60;9;10;31;16;28;20;6;22;26
3623;Candida_neerlandica;ND4;NADH dehydrogenase subunit 4;19;8;11;9;5;6;5;21;6;46;57;6;9;14;13;37;20;2;22;23
3624;Metschnikowia_aberdeeniae;ND4;Nad4;29;8;14;12;6;6;6;22;5;18;66;7;44;18;15;34;30;4;24;21
3625;Gigaspora_rosea;ND4;NADH dehydrogenase subunit 4;27;15;9;6;8;3;11;28;7;39;90;5;9;27;20;34;25;8;20;29
3626;Gigaspora_margarita;ND4;NADH dehydrogenase subunit 4;27;15;9;6;8;3;11;28;7;39;90;5;9;27;20;34;25;8;20;29
3627;Trichophyton_mentagrophytes;ND4;NADH dehydrogenase subunit 4;25;9;10;10;3;4;8;27;3;49;66;10;10;38;11;41;21;2;22;24
3628;Metschnikowia_hawaiiensis;ND4;Nad4;27;7;15;11;6;6;6;22;5;21;68;9;45;17;15;33;33;3;25;15
3629;Calonectria_ilicicola;ND4;NADH dehydrogenase subunit 4;25;9;16;11;4;7;13;29;4;56;68;11;8;45;11;40;25;3;23;29
3630;Trichophyton_rubrum;ND4;NADH dehydrogenase subunit 4;26;9;10;10;3;4;8;26;3;50;65;10;10;38;11;42;20;2;22;24
3631;Candida_bohioensis;ND4;NADH dehydrogenase subunit 4;26;8;13;10;6;5;7;25;6;14;68;7;56;13;16;31;27;2;25;24
3632;Colletotrichum_acutatum;ND4;NADH dehydrogenase subunit 4;24;8;16;10;3;7;12;32;4;52;69;12;9;45;11;33;29;3;23;26
3633;Nannizzia_gypsea_CBS_118893;ND4;NADH dehydrogenase subunit 4;25;9;10;9;3;4;9;27;3;48;65;10;10;38;11;41;21;2;22;26
3634;Spizellomyces_punctatus;ND4;NADH dehydrogenase subunit 4;32;8;10;8;3;6;6;22;8;42;59;9;10;32;16;28;20;6;22;26
3635;Metschnikowia_shivogae;ND4;Nad4;30;8;14;12;6;6;6;22;5;20;67;7;42;17;15;34;29;4;24;21
3636;Metschnikowia_matae_var._maris;ND4;Nad4;17;2;2;7;3;3;2;5;3;12;27;5;14;3;6;13;12;1;9;13
3637;Metschnikowia_matae_var._maris;ND4;Nad4;30;7;16;12;6;6;6;23;5;25;69;7;36;17;15;31;30;4;24;20
3638;Metschnikowia_matae;ND4;Nad4;11;2;1;5;3;3;1;4;3;7;21;3;13;1;6;11;11;1;6;13
3639;Metschnikowia_matae;ND4;Nad4;30;7;16;12;6;6;7;23;5;24;69;7;37;17;15;30;30;4;24;20
3640;Sclerotinia_borealis;ND4;NADH dehydrogenase subunit 4;25;10;10;8;5;4;9;26;4;40;64;10;9;31;12;33;23;3;20;25
3641;Metschnikowia_hibisci;ND4;Nad4;30;8;14;12;6;6;6;22;5;19;70;7;41;20;15;33;27;3;22;23
3642;Glarea_lozoyensis;ND4;NADH dehydrogenase subunit 4;25;10;12;9;3;3;9;28;3;47;63;14;4;37;10;34;22;2;21;19
3643;Colletotrichum_lindemuthianum;ND4;NADH dehydrogenase subunit 4;23;8;16;10;3;7;12;31;4;49;71;12;9;46;11;35;30;3;23;25
3644;Chytriomyces_confervae;ND4;NADH dehydrogenase subunit 4;32;9;14;8;3;7;13;32;8;43;72;9;23;32;16;43;13;5;25;31
3645;Chytriomyces_confervae;ND4;NADH dehydrogenase subunit 4;20;7;9;4;3;4;6;22;7;29;43;5;10;19;9;23;9;2;21;12
3646;Yarrowia_lipolytica;ND4;ND4 protein;19;8;22;8;4;7;6;30;8;63;77;7;9;23;14;35;26;4;20;21
3647;Omphalotus_japonicus;ND4;NADH dehydrogenase subunit 4;19;10;13;11;5;5;6;23;7;51;65;8;6;36;14;37;25;3;20;22
3648;Metschnikowia_caudata;ND4;Nad4;26;8;14;12;6;6;6;22;5;25;72;7;41;19;15;37;26;2;23;17
3649;Candida_oxycetoniae;ND4;NADH dehydrogenase subunit 4;20;5;13;9;5;5;6;17;5;48;58;5;9;11;11;27;14;2;23;23
3650;Metschnikowia_sp._13-106.1;ND4;Nad4;31;7;16;12;6;6;6;22;5;27;65;7;35;24;15;31;29;2;24;19
3651;Chrysoporthe_austroafricana;ND4;NADH dehydrogenase subunit 4;26;9;12;8;2;4;10;32;3;46;69;8;10;39;11;33;27;2;18;23
3652;Metschnikowia_colocasiae;ND4;Nad4;32;8;14;12;6;6;6;22;5;26;67;8;38;19;15;32;29;4;23;19
3653;Colletotrichum_graminicola_M1.001;ND4;NADH-quinone oxidoreductase, chain M;25;8;13;9;3;3;11;30;3;47;68;12;7;38;11;30;28;3;20;23
3654;Metschnikowia_borealis;ND4;Nad4;30;7;16;12;6;6;6;23;5;26;69;7;37;18;15;33;29;2;25;19
3655;Brettanomyces_custersianus;ND4;Nad4p;4;1;1;1;0;1;2;8;3;20;18;3;1;0;5;12;6;1;5;6
3656;Brettanomyces_custersianus;ND4;Nad4p;18;4;16;7;7;5;8;30;8;62;66;12;10;23;12;35;19;2;26;25
3657;Yarrowia_phangngaensis;ND4;NADH dehydrogenase subunit 4;19;9;19;7;4;7;6;29;8;29;72;6;38;23;13;32;31;4;20;23
3658;Yarrowia_phangngaensis;ND4;NADH dehydrogenase subunit 4;17;5;14;5;2;4;5;19;7;20;61;4;30;18;11;25;23;4;18;20
3659;Metschnikowia_amazonensis;ND4;Nad4;15;2;1;7;3;3;2;4;3;14;25;4;12;3;6;13;14;1;9;13
3660;Metschnikowia_amazonensis;ND4;Nad4;31;8;14;12;6;6;6;23;5;36;61;7;29;18;15;33;34;4;23;20
3661;Hirsutella_thompsonii;ND4;NADH dehydrogenase subunit 4;25;9;14;11;3;9;12;30;6;67;66;12;10;40;11;52;30;3;28;27
3662;Hirsutella_rhossiliensis;ND4;NADH dehydrogenase subunit 4;18;9;11;10;4;4;11;31;3;45;66;12;12;35;11;38;28;3;20;21
3663;Parengyodontium_album;ND4;NADH dehydrogenase subunit 4;24;7;12;10;4;3;12;28;3;52;64;13;7;38;11;33;26;4;20;21
3664;Arthroderma_uncinatum;ND4;NADH dehydrogenase subunit 4;22;9;10;9;3;3;9;25;3;49;63;11;8;34;9;42;21;2;23;21
3665;Clonostachys_rosea;ND4;NADH dehydrogenase subunit 4;23;8;11;10;3;7;8;30;4;52;67;10;8;33;11;33;21;3;22;28
3666;Cyberlindnera_jadinii;ND4;NADH dehydrogenase subunit 4;21;4;21;9;2;4;7;22;7;74;68;13;6;30;11;26;18;3;23;23
3667;Penicillium_polonicum;ND4;NADH dehydrogenase subunit 4;26;10;13;9;2;8;11;28;4;56;69;10;12;43;12;42;25;2;24;33
3668;Pestalotiopsis_fici;ND4;NADH dehydrogenase subunit 4;20;8;13;11;3;3;10;31;4;49;63;11;9;44;11;36;26;2;19;30
3669;Penicillium_solitum;ND4;nad4 gene product;26;10;13;9;2;8;11;28;4;56;68;10;12;44;12;42;25;2;24;33
3670;Chrysoporthe_cubensis;ND4;NADH dehydrogenase subunit 4;26;9;12;8;2;4;10;32;3;46;69;8;10;39;12;33;27;2;18;22
3671;Lecanicillium_saksenae;ND4;NADH dehydrogenase subunit 4;25;9;13;10;4;3;12;28;3;48;62;10;8;39;11;33;24;3;20;27
3672;Arthrinium_arundinis;ND4;NADH dehydrogenase subunit 4;20;9;12;10;3;3;10;30;4;51;61;10;7;43;11;35;26;2;18;27
3673;Penicillium_citrinum;ND4;NADH dehydrogenase subunit 4;24;10;12;7;1;4;9;28;3;51;63;8;11;36;13;38;22;2;22;26
3674;Akanthomyces_lecanii;ND4;NADH dehydrogenase subunit 4;25;9;16;11;4;7;13;28;5;59;68;10;8;43;11;38;26;3;22;27
3675;Trichoderma_reesei;ND4;NADH-ubiquinone oxidoreductase subunit 4;22;9;15;12;5;7;13;31;4;58;68;14;9;43;11;44;31;3;25;36
3676;Esteya_vermicola;ND4;NADH dehydrogenase subunit 4;22;9;18;11;5;6;11;31;4;49;68;11;7;43;10;34;27;2;23;24
3677;Chrysoporthe_deuterocubensis;ND4;NADH dehydrogenase subunit 4;26;9;11;8;2;4;10;32;3;46;69;8;10;39;12;34;27;2;18;22
3678;Penicillium_digitatum;ND4;NADH dehydrogenase subunit 4;25;10;13;9;2;8;11;28;4;60;69;10;12;43;12;43;25;2;24;29
3679;Cordyceps_militaris;ND4;NADH dehydrogenase subunit 4;27;9;12;10;4;3;12;27;3;53;61;10;8;39;11;33;25;3;20;22
3680;Beauveria_malawiensis;ND4;NADH dehydrogenase subunit 4;26;9;16;12;4;7;12;29;4;60;68;10;9;43;11;37;27;3;23;23
3681;Arthrobotrys_musiformis;ND4;NADH dehydrogenase subunit 4;27;11;12;12;4;4;10;28;7;60;76;12;6;41;11;34;29;2;23;29
3682;Penicillium_roqueforti;ND4;NADH dehydrogenase subunit 4;23;10;12;7;2;5;9;28;3;49;64;7;11;37;12;38;22;2;21;28
3683;Yarrowia_galli;ND4;nd4 gene product;9;2;1;1;2;2;2;6;3;11;23;3;12;2;6;10;8;1;4;6
3684;Yarrowia_galli;ND4;nd4 gene product;19;9;22;8;4;7;6;31;8;36;71;6;36;23;14;34;33;4;20;21
3685;Beauveria_pseudobassiana;ND4;NADH dehydrogenase subunit 4;26;9;12;11;4;3;11;27;3;53;61;10;9;39;11;34;24;3;20;22
3686;Beauveria_brongniartii;ND4;NADH dehydrogenase subunit 4;26;9;12;11;4;3;11;28;3;52;62;11;8;39;11;32;25;3;20;22
3687;Talaromyces_marneffei;ND4;NADH dehydrogenase subunit 4;22;10;13;7;2;4;10;29;3;50;66;10;10;39;11;36;23;2;20;23
3688;Cordyceps_cicadae;ND4;NADH dehydrogenase subunit 4;26;9;12;10;4;3;12;28;3;52;61;10;8;39;11;33;25;3;20;23
3689;Beauveria_bassiana;ND4;NADH dehydrogenase subunit 4;26;9;12;11;4;3;11;28;3;53;61;10;9;39;11;33;24;3;20;22
3690;Beauveria_caledonica;ND4;NADH dehydrogenase subunit 4;26;8;13;10;4;3;11;28;3;52;61;11;9;39;11;33;24;3;20;23
3691;Aspergillus_luchuensis;ND4;NADH dehydrogenase subunit 4;22;10;12;8;1;3;8;27;3;47;60;9;10;35;10;42;21;2;21;24
3692;Ophiocordyceps_sinensis;ND4;NADH dehydrogenase subunit 4;21;8;16;9;4;5;13;30;4;52;71;14;10;33;9;39;30;3;23;25
3693;Aspergillus_fumigatus;ND4;unnamed protein product;22;10;12;7;1;5;9;29;3;46;65;7;12;36;11;39;22;2;22;30
3694;Sporothrix_schenckii;ND4;NADH dehydrogenase subunit 4;22;7;13;7;4;3;8;28;3;47;58;9;7;34;10;32;22;3;18;19
3695;Hypomyces_aurantius;ND4;NADH dehydrogenase subunit 4;23;9;16;12;4;7;13;29;4;62;68;14;8;41;11;46;30;3;24;36
3696;Pichia_kluyveri;ND4;NADH dehydrogenase subunit 4;4;1;1;1;0;1;2;8;3;19;18;3;1;0;5;12;6;1;5;7
3697;Pichia_kluyveri;ND4;NADH dehydrogenase subunit 4;15;5;16;7;6;5;8;31;6;54;71;11;8;22;12;35;22;2;28;31
3698;Sporothrix_schenckii_1099-18;ND4;NADH dehydrogenase subunit 4;22;7;13;7;4;3;8;28;3;47;58;9;7;34;10;32;22;3;18;19
3699;Brettanomyces_bruxellensis;ND4;Nad4p;4;1;1;1;0;1;2;6;3;18;16;2;0;0;4;12;5;1;5;6
3700;Brettanomyces_bruxellensis;ND4;Nad4p;18;5;16;6;7;5;7;28;7;67;71;12;9;24;12;36;18;1;25;17
3701;Brettanomyces_bruxellensis;ND4;Nad4p;8;3;5;2;3;3;2;14;5;26;27;2;2;9;6;15;8;1;10;10
3702;Aspergillus_pseudoglaucus;ND4;NADH-ubiquinone oxidoreductase subunit 4;21;10;13;7;1;4;9;27;3;45;60;8;10;33;10;40;21;2;21;27
3703;Pyronema_omphalodes;ND4;NADH-ubiquinone oxidoreductase chain 4;28;10;14;10;4;7;12;30;5;44;85;10;6;45;14;35;25;3;17;34
3704;Sordaria_macrospora_k-hell;ND4;putative NADH dehydrogenase subunit 4;23;8;14;7;2;3;9;29;4;51;70;11;6;40;12;37;21;2;20;22
3705;Paracoccidioides_brasiliensis;ND4;NADH dehydrogenase subunit 4;22;8;12;7;2;3;8;25;4;46;73;9;3;31;10;38;19;2;19;14
3706;[Candida_norvegica;ND4;NADH dehydrogenase subunit 4;14;4;17;7;1;4;6;22;5;73;55;10;6;17;9;23;18;1;25;6
3707;Aspergillus_tubingensis;ND4;NADH dehydrogenase subunit 4;22;10;12;8;1;3;8;26;4;45;63;10;10;35;10;42;21;2;20;23
3708;Aspergillus_parasiticus;ND4;NADH dehydrogenase subunit 4;22;10;13;7;1;4;9;29;3;46;65;8;12;36;11;39;21;2;22;30
3709;Yarrowia_deformans;ND4;nd4 gene product;19;9;23;8;5;7;6;31;8;36;70;6;36;23;14;33;33;4;20;21
3710;Cryptococcus_amylolentus_CBS_6039;ND4;hypothetical protein L202_08491, partial;18;5;11;7;2;4;5;15;4;24;45;5;9;25;8;22;17;4;12;22
3711;Trichoderma_asperellum;ND4;NADH dehydrogenase subunit 4;23;9;13;12;5;7;13;30;4;58;68;14;10;44;11;46;31;3;24;35
3712;Aspergillus_ustus;ND4;NADH-ubiquinone oxidoreductase subunit 4;24;9;13;7;1;4;8;28;3;55;63;10;11;37;11;39;21;2;22;22
3713;Wickerhamomyces_mucosus;ND4;NADH dehydrogenase subunit 4;19;4;17;7;0;4;6;21;5;77;48;11;6;27;10;27;12;1;25;11
3714;Ilyonectria_destructans;ND4;NADH dehydrogenase subunit 4;21;8;15;11;4;7;13;27;4;58;69;12;9;42;11;39;23;3;24;28
3715;Chaetomium_thermophilum_var._thermophilum_DSM_1495;ND4;NADH dehydrogenase subunit 4;26;11;15;10;3;7;10;30;3;51;78;9;8;44;11;40;28;3;26;30
3716;Barnettozyma_californica;ND4;NADH dehydrogenase subunit 4;15;4;25;8;1;4;6;24;5;86;66;11;6;19;10;27;19;3;27;7
3717;Trichoderma_hamatum;ND4;NADH dehydrogenase subunit 4;24;9;13;12;5;7;13;30;4;57;68;14;10;44;11;46;31;3;24;35
3718;Arthrobotrys_oligospora;ND4;NADH dehydrogenase subunit 4;28;11;12;12;5;4;10;27;7;59;74;11;7;41;11;35;29;2;23;29
3719;Hirsutella_minnesotensis;ND4;NADH dehydrogenase subunit 4;20;10;14;11;4;9;12;31;5;62;66;8;10;39;11;40;29;3;24;25
3720;Cladonia_subtenuis;ND4;NADH dehydrogenase subunit 4;22;10;17;8;6;7;9;27;5;47;72;10;6;39;10;40;26;2;23;28
3721;Verticillium_alfalfae_VaMs.102;ND4;NADH-ubiquinone oxidoreductase chain 4;19;6;13;9;2;7;8;26;4;40;60;9;8;35;9;29;22;3;20;22
3722;[Candida_vartiovaarae;ND4;NADH dehydrogenase subunit 4;21;4;21;9;1;4;6;21;7;71;57;12;7;27;10;28;17;3;24;20
3723;Magnusiomyces_capitatus;ND4;NADH dehydrogenase subunit 4;6;1;2;1;2;1;2;6;3;11;17;3;11;5;6;8;7;2;5;9
3724;Magnusiomyces_capitatus;ND4;NADH dehydrogenase subunit 4;17;6;16;6;5;6;7;25;5;31;73;9;40;24;15;33;27;4;23;18
3725;Aspergillus_nidulans_FGSC_A4;ND4;unnamed protein product;24;11;13;7;1;3;10;27;3;53;58;8;10;34;10;37;22;2;21;21
3726;Pertusaria_propinqua;ND4;NADH dehydrogenase subunit 4;21;12;16;7;4;3;9;23;3;43;72;10;5;34;10;37;19;2;20;21
3727;Diaporthe_longicolla;ND4;NADH-ubiquinone oxidoreductase chain 4L;27;10;15;8;4;3;12;28;3;46;66;8;8;40;11;35;25;2;19;22
3728;Exophiala_dermatitidis_NIH/UT8656;ND4;NADH-ubiquinone dehydrogenase subunit 4;25;11;10;7;2;6;7;27;3;58;59;10;9;41;11;36;21;3;22;25
3729;Metschnikowia_arizonensis;ND4;Nad4;18;6;17;10;6;5;6;23;7;20;80;9;46;18;15;38;30;2;24;11
3730;Acremonium_chrysogenum;ND4;NADH dehydrogenase subunit 4;21;7;13;8;4;4;10;26;3;50;56;10;8;34;10;35;21;3;20;19
3731;Fusarium_graminearum;ND4;NADH:ubiquinone oxidoreductase subunit 4;21;9;16;11;4;7;13;27;4;54;69;11;10;43;11;42;27;3;23;32
3732;Magnusiomyces_magnusii;ND4;Nad4p;8;1;3;2;2;3;3;8;3;27;27;5;3;9;6;14;13;3;9;13
3733;Magnusiomyces_magnusii;ND4;Nad4p;16;6;9;5;5;6;7;23;5;45;61;9;7;25;14;33;23;3;20;23
3734;Cladonia_rangiferina;ND4;NADH dehydrogenase subunit 4;22;10;17;8;6;7;9;27;5;47;72;10;6;39;10;40;26;2;23;28
3735;Dactylella_tenuis;ND4;NADH dehydrogenase subunit 4;23;11;9;7;3;2;9;26;5;42;54;8;8;40;11;28;19;1;12;23
3736;Acremonium_fuci;ND4;NADH dehydrogenase subunit 4;23;8;15;9;4;6;11;27;6;61;66;11;7;37;11;37;23;3;24;20
